type,f3,name,set,number,rarity,source,qr_value_pokemon,qr_value_trainer,image
Pokemon,14040,Vanillish,B2,38,C,normal,14040,10014040,cPK_10_014040_00_VANIRICH_C.webp
Pokemon,14050,Vanilluxe,B2,39,U,normal,14050,10014050,cPK_10_014050_00_BAIVANILLA_U.webp
Pokemon,14060,Cryogonal,B2,40,C,normal,14060,10014060,cPK_10_014060_00_FREEGEO_C.webp
Pokemon,14070,Amaura,B2,41,U,normal,14070,10014070,cPK_10_014070_00_AMARUS_U.webp
Pokemon,14080,Aurorus,B2,42,R,normal,14080,10014080,cPK_10_014080_00_AMARURUGA_R.webp
Pokemon,14090,Chewtle,B2,43,C,normal,14090,10014090,cPK_10_014090_00_KAMUKAME_C.webp
Pokemon,14100,Drednaw,B2,44,U,normal,14100,10014100,cPK_10_014100_00_KAJIRIGAME_U.webp
Pokemon,14110,Cramorant,B2,45,C,normal,14110,10014110,cPK_10_014110_00_UU_C.webp
Pokemon,14120,Arrokuda,B2,46,C,normal,14120,10014120,cPK_10_014120_00_SASIKAMASU_C.webp
Pokemon,14130,Barraskewda,B2,47,C,normal,14130,10014130,cPK_10_014130_00_KAMASUJAW_C.webp
Pokemon,14140,Wellspring Mask Ogerpon,B2,48,R,normal,14140,10014140,cPK_10_014140_00_OGERPONIDONOMEN_R.webp
Pokemon,14150,Pikachu,B2,49,C,normal,14150,10014150,cPK_10_014150_00_PIKACHU_C.webp
Pokemon,14160,Alolan Raichu,B2,50,R,normal,14160,10014160,cPK_10_014160_00_ALOLARAICHU_R.webp
Pokemon,14170,Zapdos,B2,51,R,normal,14170,10014170,cPK_10_014170_00_THUNDER_R.webp
Pokemon,14180,Plusle,B2,52,C,normal,14180,10014180,cPK_10_014180_00_PRASLE_C.webp
Pokemon,14190,Minun,B2,53,C,normal,14190,10014190,cPK_10_014190_00_MINUN_C.webp
Pokemon,14200,Toxel,B2,54,C,normal,14200,10014200,cPK_10_014200_00_ELESON_C.webp
Pokemon,14210,Toxtricity ex,B2,55,RR,normal,14210,10014210,cPK_10_014210_00_STRINDERex_RR.webp
Pokemon,14220,Tadbulb,B2,56,C,normal,14220,10014220,cPK_10_014220_00_ZUPIKA_C.webp
Pokemon,14230,Bellibolt,B2,57,U,normal,14230,10014230,cPK_10_014230_00_HARABARIE_U.webp
Pokemon,14240,Galarian Ponyta,B2,58,C,normal,14240,10014240,cPK_10_014240_00_GALARPONYTA_C.webp
Pokemon,14250,Galarian Rapidash,B2,59,U,normal,14250,10014250,cPK_10_014250_00_GALARGALLOP_U.webp
Pokemon,14260,Wobbuffet,B2,60,C,normal,14260,10014260,cPK_10_014260_00_SONANS_C.webp
Pokemon,14270,Snubbull,B2,61,C,normal,14270,10014270,cPK_10_014270_00_BULU_C.webp
Pokemon,14280,Granbull,B2,62,U,normal,14280,10014280,cPK_10_014280_00_GRANBULU_U.webp
Pokemon,14290,Ralts,B2,63,C,normal,14290,10014290,cPK_10_014290_00_RALTS_C.webp
Pokemon,14300,Kirlia,B2,64,U,normal,14300,10014300,cPK_10_014300_00_KIRLIA_U.webp
Pokemon,14310,Gardevoir,B2,65,R,normal,14310,10014310,cPK_10_014310_00_SIRNIGHT_R.webp
Pokemon,14320,Mega Gardevoir ex,B2,66,RR,normal,14320,10014320,cPK_10_014320_00_MEGASIRNIGHTex_RR.webp
Pokemon,14330,Litwick,B2,67,C,normal,14330,10014330,cPK_10_014330_00_HITOMOSHI_C.webp
Pokemon,14340,Lampent,B2,68,U,normal,14340,10014340,cPK_10_014340_00_LAMPLER_U.webp
Pokemon,14350,Chandelure,B2,69,R,normal,14350,10014350,cPK_10_014350_00_CHANDELA_R.webp
Pokemon,14360,Meloetta,B2,70,U,normal,14360,10014360,cPK_10_014360_00_MELOETTA_U.webp
Pokemon,14370,Pumpkaboo,B2,71,C,normal,14370,10014370,cPK_10_014370_00_BAKECCHA_C.webp
Pokemon,14380,Gourgeist,B2,72,R,normal,14380,10014380,cPK_10_014380_00_PUMPJIN_R.webp
Pokemon,14390,Mimikyu ex,B2,73,RR,normal,14390,10014390,cPK_10_014390_00_MIMIKKYUex_RR.webp
Pokemon,14400,Sinistea,B2,74,C,normal,14400,10014400,cPK_10_014400_00_YABACHA_C.webp
Pokemon,14410,Polteageist,B2,75,U,normal,14410,10014410,cPK_10_014410_00_POTDEATH_U.webp
Pokemon,14420,Indeedee,B2,76,C,normal,14420,10014420,cPK_10_014420_00_YESSAN_C.webp
Pokemon,14430,Sandshrew,B2,77,C,normal,14430,10014430,cPK_10_014430_00_SAND_C.webp
Pokemon,14440,Sandslash,B2,78,C,normal,14440,10014440,cPK_10_014440_00_SANDPAN_C.webp
Pokemon,14450,Machop,B2,79,C,normal,14450,10014450,cPK_10_014450_00_WANRIKY_C.webp
Pokemon,14460,Machoke,B2,80,C,normal,14460,10014460,cPK_10_014460_00_GORIKY_C.webp
Pokemon,14470,Machamp,B2,81,U,normal,14470,10014470,cPK_10_014470_00_KAIRIKY_U.webp
Pokemon,14480,Cubone,B2,82,C,normal,14480,10014480,cPK_10_014480_00_KARAKARA_C.webp
Pokemon,14490,Meditite,B2,83,C,normal,14490,10014490,cPK_10_014490_00_ASANAN_C.webp
Pokemon,14500,Medicham,B2,84,U,normal,14500,10014500,cPK_10_014500_00_CHAREM_U.webp
Pokemon,14510,Roggenrola,B2,85,C,normal,14510,10014510,cPK_10_014510_00_DANGORO_C.webp
Pokemon,14520,Boldore,B2,86,U,normal,14520,10014520,cPK_10_014520_00_GANTLE_U.webp
Pokemon,14530,Gigalith ex,B2,87,RR,normal,14530,10014530,cPK_10_014530_00_GIGAIATHex_RR.webp
Pokemon,14540,Drilbur,B2,88,C,normal,14540,10014540,cPK_10_014540_00_MOGUREW_C.webp
Pokemon,14550,Tyrunt,B2,89,U,normal,14550,10014550,cPK_10_014550_00_CHIGORAS_U.webp
Pokemon,14560,Tyrantrum,B2,90,R,normal,14560,10014560,cPK_10_014560_00_GACHIGORAS_R.webp
Pokemon,14570,Passimian,B2,91,C,normal,14570,10014570,cPK_10_014570_00_NAGETUKESARU_C.webp
Pokemon,14580,Falinks,B2,92,U,normal,14580,10014580,cPK_10_014580_00_TAIRETSU_U.webp
Pokemon,14590,Cornerstone Mask Ogerpon,B2,93,R,normal,14590,10014590,cPK_10_014590_00_OGERPONISHIZUENOMEN_R.webp
Pokemon,14600,Alolan Meowth,B2,94,C,normal,14600,10014600,cPK_10_014600_00_ALOLANYARTH_C.webp
Pokemon,14610,Alolan Persian,B2,95,U,normal,14610,10014610,cPK_10_014610_00_ALOLAPERSIAN_U.webp
Pokemon,14620,Alolan Grimer,B2,96,C,normal,14620,10014620,cPK_10_014620_00_ALOLABETBETER_C.webp
Pokemon,14630,Alolan Muk,B2,97,R,normal,14630,10014630,cPK_10_014630_00_ALOLABETBETON_R.webp
Pokemon,14640,Galarian Zigzagoon,B2,98,C,normal,14640,10014640,cPK_10_014640_00_GALARJIGUZAGUMA_C.webp
Pokemon,14650,Galarian Linoone,B2,99,U,normal,14650,10014650,cPK_10_014650_00_GALARMASSUGUMA_U.webp
Pokemon,14660,Galarian Obstagoon,B2,100,R,normal,14660,10014660,cPK_10_014660_00_GALARTACHIFUSAGUMA_R.webp
Pokemon,14670,Stunky,B2,101,C,normal,14670,10014670,cPK_10_014670_00_SKUNPUU_C.webp
Pokemon,14680,Skuntank,B2,102,U,normal,14680,10014680,cPK_10_014680_00_SKUTANK_U.webp
Pokemon,14690,Spiritomb,B2,103,R,normal,14690,10014690,cPK_10_014690_00_MIKARUGE_R.webp
Pokemon,14700,Purrloin,B2,104,C,normal,14700,10014700,cPK_10_014700_00_CHORONEKO_C.webp
Pokemon,14710,Liepard,B2,105,U,normal,14710,10014710,cPK_10_014710_00_LEPARDAS_U.webp
Pokemon,14720,Scraggy,B2,106,C,normal,14720,10014720,cPK_10_014720_00_ZURUGGU_C.webp
Pokemon,14730,Scrafty,B2,107,U,normal,14730,10014730,cPK_10_014730_00_ZURUZUKIN_U.webp
Pokemon,14740,Yveltal,B2,108,R,normal,14740,10014740,cPK_10_014740_00_YVELTAL_R.webp
Pokemon,14750,Guzzlord,B2,109,R,normal,14750,10014750,cPK_10_014750_00_AKUZIKING_R.webp
Pokemon,14760,Galarian Meowth,B2,110,C,normal,14760,10014760,cPK_10_014760_00_GALARNYARTH_C.webp
Pokemon,14770,Galarian Perrserker,B2,111,R,normal,14770,10014770,cPK_10_014770_00_GALARNYAIKING_R.webp
Pokemon,14780,Mawile,B2,112,C,normal,14780,10014780,cPK_10_014780_00_KUCHEAT_C.webp
Pokemon,14790,Mega Mawile ex,B2,113,RR,normal,14790,10014790,cPK_10_014790_00_MEGAKUCHEATex_RR.webp
Pokemon,14800,Excadrill,B2,114,U,normal,14800,10014800,cPK_10_014800_00_DORYUZU_U.webp
Pokemon,14810,Ferroseed,B2,115,C,normal,14810,10014810,cPK_10_014810_00_TESSEED_C.webp
Pokemon,14820,Ferrothorn,B2,116,C,normal,14820,10014820,cPK_10_014820_00_NUTREY_C.webp
Pokemon,14830,Galarian Stunfisk,B2,117,U,normal,14830,10014830,cPK_10_014830_00_GALARMAGGYO_U.webp
Pokemon,14840,Honedge,B2,118,C,normal,14840,10014840,cPK_10_014840_00_HITOTSUKI_C.webp
Pokemon,14850,Doublade,B2,119,U,normal,14850,10014850,cPK_10_014850_00_NIDANGILL_U.webp
Pokemon,14860,Aegislash,B2,120,R,normal,14860,10014860,cPK_10_014860_00_GILLGARD_R.webp
Pokemon,14870,Bagon,B2,121,C,normal,14870,10014870,cPK_10_014870_00_TATSUBAY_C.webp
Pokemon,14880,Shelgon,B2,122,U,normal,14880,10014880,cPK_10_014880_00_KOMORUU_U.webp
Pokemon,14890,Salamence,B2,123,R,normal,14890,10014890,cPK_10_014890_00_BOHMANDER_R.webp
Pokemon,14900,Meowth,B2,124,C,normal,14900,10014900,cPK_10_014900_00_NYARTH_C.webp
Pokemon,14910,Persian,B2,125,C,normal,14910,10014910,cPK_10_014910_00_PERSIAN_C.webp
Pokemon,14920,Kangaskhan,B2,126,U,normal,14920,10014920,cPK_10_014920_00_GARURA_U.webp
Pokemon,14930,Mega Kangaskhan ex,B2,127,RR,normal,14930,10014930,cPK_10_014930_00_MEGAGARURAex_RR.webp
Pokemon,14940,Sentret,B2,128,C,normal,14940,10014940,cPK_10_014940_00_OTACHI_C.webp
Pokemon,14950,Furret,B2,129,C,normal,14950,10014950,cPK_10_014950_00_OOTACHI_C.webp
Pokemon,14960,Smeargle,B2,130,U,normal,14960,10014960,cPK_10_014960_00_DOBLE_U.webp
Pokemon,14970,Lugia,B2,131,R,normal,14970,10014970,cPK_10_014970_00_LUGIA_R.webp
Pokemon,14980,Taillow,B2,132,C,normal,14980,10014980,cPK_10_014980_00_SUBAME_C.webp
Pokemon,14990,Swellow,B2,133,R,normal,14990,10014990,cPK_10_014990_00_OHSUBAME_R.webp
Pokemon,15000,Slakoth,B2,134,C,normal,15000,10015000,cPK_10_015000_00_NAMAKERO_C.webp
Pokemon,15010,Vigoroth,B2,135,U,normal,15010,10015010,cPK_10_015010_00_YARUKIMONO_U.webp
Pokemon,15020,Slaking,B2,136,R,normal,15020,10015020,cPK_10_015020_00_KEKKING_R.webp
Pokemon,15030,Spinda,B2,137,C,normal,15030,10015030,cPK_10_015030_00_PATCHEEL_C.webp
Pokemon,15040,Tornadus,B2,138,R,normal,15040,10015040,cPK_10_015040_00_TORNELOS_R.webp
Pokemon,15050,Bunnelby,B2,139,C,normal,15050,10015050,cPK_10_015050_00_HORUBEE_C.webp
Pokemon,15060,Diggersby,B2,140,U,normal,15060,10015060,cPK_10_015060_00_HORUDO_U.webp
Pokemon,15070,Furfrou,B2,141,U,normal,15070,10015070,cPK_10_015070_00_TRIMMIEN_U.webp
Pokemon,15080,Tandemaus,B2,142,C,normal,15080,10015080,cPK_10_015080_00_WAKKANEZUMI_C.webp
Pokemon,15090,Maushold,B2,143,U,normal,15090,10015090,cPK_10_015090_00_IKKANEZUMI_U.webp
Pokemon,15100,Sprigatito,B2a,1,C,normal,15100,10015100,cPK_10_015100_00_NYAHOJA_C.webp
Pokemon,15110,Floragato,B2a,2,C,normal,15110,10015110,cPK_10_015110_00_NYAROTE_C.webp
Pokemon,15120,Meowscarada ex,B2a,3,RR,normal,15120,10015120,cPK_10_015120_00_MASQUERNYAex_RR.webp
Pokemon,15130,Tarountula,B2a,4,C,normal,15130,10015130,cPK_10_015130_00_TAMANTULA_C.webp
Pokemon,15140,Spidops,B2a,5,U,normal,15140,10015140,cPK_10_015140_00_WANAIDER_U.webp
Pokemon,15150,Nymble,B2a,6,C,normal,15150,10015150,cPK_10_015150_00_MAMEBATTA_C.webp
Pokemon,15160,Smoliv,B2a,7,C,normal,15160,10015160,cPK_10_015160_00_MINIVE_C.webp
Pokemon,15170,Dolliv,B2a,8,C,normal,15170,10015170,cPK_10_015170_00_OLINYO_C.webp
Pokemon,15180,Arboliva,B2a,9,R,normal,15180,10015180,cPK_10_015180_00_OLIVA_R.webp
Pokemon,15190,Bramblin,B2a,10,C,normal,15190,10015190,cPK_10_015190_00_ANOKUSA_C.webp
Pokemon,15200,Brambleghast,B2a,11,U,normal,15200,10015200,cPK_10_015200_00_ANOHORAGUSA_U.webp
Pokemon,15210,Capsakid,B2a,12,C,normal,15210,10015210,cPK_10_015210_00_CAPSAIJI_C.webp
Pokemon,15220,Scovillain,B2a,13,U,normal,15220,10015220,cPK_10_015220_00_SCOVILLAIN_U.webp
Pokemon,15230,Rellor,B2a,14,C,normal,15230,10015230,cPK_10_015230_00_SHIGAROKO_C.webp
Pokemon,15240,Wo-Chien,B2a,15,R,normal,15240,10015240,cPK_10_015240_00_CHIONJEN_R.webp
Pokemon,15250,Fuecoco,B2a,16,C,normal,15250,10015250,cPK_10_015250_00_HOGATOR_C.webp
Pokemon,15260,Crocalor,B2a,17,C,normal,15260,10015260,cPK_10_015260_00_ACHIGATOR_C.webp
Pokemon,15270,Skeledirge,B2a,18,R,normal,15270,10015270,cPK_10_015270_00_LAUDBON_R.webp
Pokemon,15280,Charcadet,B2a,19,C,normal,15280,10015280,cPK_10_015280_00_CARBOU_C.webp
Pokemon,15290,Armarouge ex,B2a,20,RR,normal,15290,10015290,cPK_10_015290_00_GURENARMAex_RR.webp
Pokemon,15300,Chi-Yu,B2a,21,R,normal,15300,10015300,cPK_10_015300_00_YIYUI_R.webp
Pokemon,15310,Quaxly,B2a,22,C,normal,15310,10015310,cPK_10_015310_00_KUWASSU_C.webp
Pokemon,15320,Quaxwell,B2a,23,C,normal,15320,10015320,cPK_10_015320_00_WELKAMO_C.webp
Pokemon,15330,Quaquaval,B2a,24,R,normal,15330,10015330,cPK_10_015330_00_WANIVAL_R.webp
Pokemon,15340,Wiglett,B2a,25,C,normal,15340,10015340,cPK_10_015340_00_UMIDIGDA_C.webp
Pokemon,15350,Wugtrio,B2a,26,U,normal,15350,10015350,cPK_10_015350_00_UMITRIO_U.webp
Pokemon,15360,Finizen,B2a,27,C,normal,15360,10015360,cPK_10_015360_00_NAMIIRUKA_C.webp
Pokemon,15370,Palafin,B2a,28,R,normal,15370,10015370,cPK_10_015370_00_IRUKAMANMIGHTYFORME_R.webp
Pokemon,15380,Cetoddle,B2a,29,C,normal,15380,10015380,cPK_10_015380_00_ARUKUJIRA_C.webp
Pokemon,15390,Cetitan,B2a,30,U,normal,15390,10015390,cPK_10_015390_00_HULKUJIRA_U.webp
Pokemon,15400,Veluza,B2a,31,U,normal,15400,10015400,cPK_10_015400_00_MIGALUSA_U.webp
Pokemon,15410,Dondozo,B2a,32,U,normal,15410,10015410,cPK_10_015410_00_HEYRUSHER_U.webp
Pokemon,15420,Tatsugiri,B2a,33,U,normal,15420,10015420,cPK_10_015420_00_SYARITATSU_U.webp
Pokemon,15430,Frigibax,B2a,34,C,normal,15430,10015430,cPK_10_015430_00_SEBIE_C.webp
Pokemon,15440,Arctibax,B2a,35,C,normal,15440,10015440,cPK_10_015440_00_SEGOHRU_C.webp
Pokemon,15450,Baxcalibur,B2a,36,R,normal,15450,10015450,cPK_10_015450_00_SEGLAIVE_R.webp
Pokemon,15460,Chien-Pao ex,B2a,37,RR,normal,15460,10015460,cPK_10_015460_00_PAOJIANex_RR.webp
Pokemon,15470,Pawmi,B2a,38,C,normal,15470,10015470,cPK_10_015470_00_PAMO_C.webp
Pokemon,15480,Pawmo,B2a,39,C,normal,15480,10015480,cPK_10_015480_00_PAMOT_C.webp
Pokemon,15490,Pawmot,B2a,40,U,normal,15490,10015490,cPK_10_015490_00_PARMOT_U.webp
Pokemon,15500,Tadbulb,B2a,41,C,normal,15500,10015500,cPK_10_015500_00_ZUPIKA_C.webp
Pokemon,15510,Bellibolt ex,B2a,42,RR,normal,15510,10015510,cPK_10_015510_00_HARABARIEex_RR.webp
Pokemon,15520,Wattrel,B2a,43,C,normal,15520,10015520,cPK_10_015520_00_KAIDEN_C.webp
Pokemon,15530,Kilowattrel,B2a,44,U,normal,15530,10015530,cPK_10_015530_00_TAIKAIDEN_U.webp
Pokemon,15540,Miraidon,B2a,45,R,normal,15540,10015540,cPK_10_015540_00_MIRAIDONCOMPLETEMODE_R.webp
Pokemon,15550,Fidough,B2a,46,C,normal,15550,10015550,cPK_10_015550_00_PUPIMOCCHI_C.webp
Pokemon,15560,Dachsbun,B2a,47,U,normal,15560,10015560,cPK_10_015560_00_BOWTZEL_U.webp
Pokemon,15570,Ceruledge,B2a,48,R,normal,15570,10015570,cPK_10_015570_00_SOUBLADES_R.webp
Pokemon,15580,Rabsca,B2a,49,U,normal,15580,10015580,cPK_10_015580_00_BERACAS_U.webp
Pokemon,15590,Flittle,B2a,50,C,normal,15590,10015590,cPK_10_015590_00_HIRAHINA_C.webp
Pokemon,15600,Espathra,B2a,51,U,normal,15600,10015600,cPK_10_015600_00_CUESPATRA_U.webp
Pokemon,15610,Greavard,B2a,52,C,normal,15610,10015610,cPK_10_015610_00_BOCHI_C.webp
Pokemon,15620,Houndstone,B2a,53,U,normal,15620,10015620,cPK_10_015620_00_HAKADOG_U.webp
Pokemon,15630,Gimmighoul,B2a,54,C,normal,15630,10015630,cPK_10_015630_00_COLLECUREI_C.webp
Pokemon,15640,Mankey,B2a,55,C,normal,15640,10015640,cPK_10_015640_00_MANKEY_C.webp
Pokemon,15650,Primeape,B2a,56,C,normal,15650,10015650,cPK_10_015650_00_OKORIZARU_C.webp
Pokemon,15660,Annihilape,B2a,57,U,normal,15660,10015660,cPK_10_015660_00_KONOYOZARU_U.webp
Pokemon,15670,Paldean Tauros,B2a,58,U,normal,15670,10015670,cPK_10_015670_00_PALDEAKENTAUROS_U.webp
Pokemon,15680,Toedscool,B2a,59,C,normal,15680,10015680,cPK_10_015680_00_NONOKURAGE_C.webp
Pokemon,15690,Toedscruel,B2a,60,U,normal,15690,10015690,cPK_10_015690_00_RIKUKURAGE_U.webp
Pokemon,15700,Klawf,B2a,61,C,normal,15700,10015700,cPK_10_015700_00_GAKEGANI_C.webp
Pokemon,15710,Ting-Lu,B2a,62,R,normal,15710,10015710,cPK_10_015710_00_DINLU_R.webp
Pokemon,15720,Koraidon,B2a,63,R,normal,15720,10015720,cPK_10_015720_00_KORAIDON_R.webp
Pokemon,15730,Paldean Wooper,B2a,64,C,normal,15730,10015730,cPK_10_015730_00_PALDEAUPAH_C.webp
Pokemon,15740,Paldean Clodsire,B2a,65,U,normal,15740,10015740,cPK_10_015740_00_PALDEADOOH_U.webp
Pokemon,15750,Lokix,B2a,66,U,normal,15750,10015750,cPK_10_015750_00_EXLEG_U.webp
Pokemon,15760,Maschiff,B2a,67,C,normal,15760,10015760,cPK_10_015760_00_ORACHIFU_C.webp
Pokemon,15770,Mabosstiff,B2a,68,U,normal,15770,10015770,cPK_10_015770_00_MAFITIFF_U.webp
Pokemon,15780,Shroodle,B2a,69,C,normal,15780,10015780,cPK_10_015780_00_SHIRUSHREW_C.webp
Pokemon,15790,Grafaiai,B2a,70,U,normal,15790,10015790,cPK_10_015790_00_TAGGINGRU_U.webp
Pokemon,15800,Bombirdier,B2a,71,C,normal,15800,10015800,cPK_10_015800_00_OTOSHIDORI_C.webp
Pokemon,15810,Tinkatink,B2a,72,C,normal,15810,10015810,cPK_10_015810_00_KANUCHAN_C.webp
Pokemon,15820,Tinkatuff,B2a,73,C,normal,15820,10015820,cPK_10_015820_00_NAKANUCHAN_C.webp
Pokemon,15830,Tinkaton,B2a,74,R,normal,15830,10015830,cPK_10_015830_00_DEKANUCHAN_R.webp
Pokemon,15840,Varoom,B2a,75,C,normal,15840,10015840,cPK_10_015840_00_BURORON_C.webp
Pokemon,15850,Revavroom,B2a,76,U,normal,15850,10015850,cPK_10_015850_00_BUROROROOM_U.webp
Pokemon,15860,Orthworm,B2a,77,U,normal,15860,10015860,cPK_10_015860_00_MIMIZUZU_U.webp
Pokemon,15870,Gholdengo ex,B2a,78,RR,normal,15870,10015870,cPK_10_015870_00_SURFUGOex_RR.webp
Pokemon,15880,Lechonk,B2a,79,C,normal,15880,10015880,cPK_10_015880_00_GOURTON_C.webp
Pokemon,15890,Oinkologne,B2a,80,C,normal,15890,10015890,cPK_10_015890_00_PERFUTONOSUNOSUGATA_C.webp
Pokemon,15900,Tandemaus,B2a,81,C,normal,15900,10015900,cPK_10_015900_00_WAKKANEZUMI_C.webp
Pokemon,15910,Maushold,B2a,82,U,normal,15910,10015910,cPK_10_015910_00_IKKANEZUMISANBIKIKAZOKU_U.webp
Pokemon,15920,Squawkabilly,B2a,83,C,normal,15920,10015920,cPK_10_015920_00_IKIRINKOGREENFEATHER_C.webp
Pokemon,15930,Cyclizar,B2a,84,U,normal,15930,10015930,cPK_10_015930_00_MOTOTOKAGE_U.webp
Pokemon,15940,Flamigo,B2a,85,C,normal,15940,10015940,cPK_10_015940_00_KARAMINGO_C.webp
Pokemon,15950,Mudkip,PROMO-B,26,C,promo-only,15950,10015950,cPK_90_015950_00_MIZUGOROU_C.webp
Pokemon,15960,Ralts,PROMO-B,28,C,promo-only,15960,10015960,cPK_90_015960_00_RALTS_C.webp
Pokemon,15970,Mega Medicham ex,PROMO-B,29,RR,promo-only,15970,10015970,cPK_90_015970_00_MEGACHAREMex_RR.webp
Pokemon,15980,Smoliv,PROMO-B,34,C,promo-only,15980,10015980,cPK_90_015980_00_MINIVE_C.webp
Pokemon,15990,Frigibax,PROMO-B,37,C,promo-only,15990,10015990,cPK_90_015990_00_SEBIE_C.webp
Pokemon,16000,Slowpoke,B2b,15,C,normal,16000,10016000,cPK_10_016000_00_YADON_C.webp
Pokemon,16010,Electrike,PROMO-B,43,C,promo-only,16010,10016010,cPK_90_016010_00_RAKURAI_C.webp
Pokemon,16020,Varoom,PROMO-B,44,C,promo-only,16020,10016020,cPK_90_016020_00_BURORON_C.webp
Pokemon,16030,Haxorus,B2b,56,R,normal,16030,10016030,cPK_10_016030_00_ONONOKUS_R.webp
Pokemon,16040,Chatot,B2b,61,C,normal,16040,10016040,cPK_10_016040_00_PERAP_C.webp
Pokemon,16050,Gastly,B2b,37,C,normal,16050,10016050,cPK_10_016050_00_GHOS_C.webp
Pokemon,16060,Wigglytuff,B2b,59,C,normal,16060,10016060,cPK_10_016060_00_PUKURIN_C.webp
Pokemon,16070,Scyther,B2b,1,C,normal,16070,10016070,cPK_10_016070_00_STRIKE_C.webp
Pokemon,16080,Pineco,B2b,2,C,normal,16080,10016080,cPK_10_016080_00_KUNUGIDAMA_C.webp
Pokemon,16090,Volbeat,B2b,3,C,normal,16090,10016090,cPK_10_016090_00_BARUBEAT_C.webp
Pokemon,16100,Illumise,B2b,4,C,normal,16100,10016100,cPK_10_016100_00_ILLUMISE_C.webp
Pokemon,16110,Phantump,B2b,5,C,normal,16110,10016110,cPK_10_016110_00_BOKUREI_C.webp
Pokemon,16120,Trevenant,B2b,6,U,normal,16120,10016120,cPK_10_016120_00_OHROT_U.webp
Pokemon,16130,Charmander,B2b,7,C,normal,16130,10016130,cPK_10_016130_00_HITOKAGE_C.webp
Pokemon,16140,Charmeleon,B2b,8,U,normal,16140,10016140,cPK_10_016140_00_LIZARDO_U.webp
Pokemon,16150,Mega Charizard X ex,B2b,9,RR,normal,16150,10016150,cPK_10_016150_00_MEGALIZARDONXex_RR.webp
Pokemon,16160,Ponyta,B2b,10,C,normal,16160,10016160,cPK_10_016160_00_PONYTA_C.webp
Pokemon,16170,Rapidash,B2b,11,C,normal,16170,10016170,cPK_10_016170_00_GALLOP_C.webp
Pokemon,16180,Magmar,B2b,12,C,normal,16180,10016180,cPK_10_016180_00_BOOBER_C.webp
Pokemon,16190,Magmortar,B2b,13,U,normal,16190,10016190,cPK_10_016190_00_BOOBURN_U.webp
Pokemon,16200,Paldean Tauros,B2b,14,C,normal,16200,10016200,cPK_10_016200_00_PALDEAKENTAUROS_C.webp
Pokemon,16210,Mega Slowbro ex,B2b,16,RR,normal,16210,10016210,cPK_10_016210_00_MEGAYADORANex_RR.webp
Pokemon,16220,Lapras,B2b,17,U,normal,16220,10016220,cPK_10_016220_00_LAPLACE_U.webp
Pokemon,16230,Piplup,B2b,18,C,normal,16230,10016230,cPK_10_016230_00_POCHAMA_C.webp
Pokemon,16240,Prinplup,B2b,19,U,normal,16240,10016240,cPK_10_016240_00_POTTAISHI_U.webp
Pokemon,16250,Empoleon,B2b,20,R,normal,16250,10016250,cPK_10_016250_00_EMPERTE_R.webp
Pokemon,16260,Phione,B2b,21,U,normal,16260,10016260,cPK_10_016260_00_PHIONE_U.webp
Pokemon,16270,Pikachu,B2b,22,C,normal,16270,10016270,cPK_10_016270_00_PIKACHU_C.webp
Pokemon,16280,Raichu,B2b,23,U,normal,16280,10016280,cPK_10_016280_00_RAICHU_U.webp
Pokemon,16290,Electabuzz,B2b,24,C,normal,16290,10016290,cPK_10_016290_00_ELEBOO_C.webp
Pokemon,16300,Electivire,B2b,25,U,normal,16300,10016300,cPK_10_016300_00_ELEKIBLE_U.webp
Pokemon,16310,Electrike,B2b,26,C,normal,16310,10016310,cPK_10_016310_00_RAKURAI_C.webp
Pokemon,16320,Mega Manectric ex,B2b,27,RR,normal,16320,10016320,cPK_10_016320_00_MEGALIVOLTex_RR.webp
Pokemon,16330,Drowzee,B2b,28,C,normal,16330,10016330,cPK_10_016330_00_SLEEPE_C.webp
Pokemon,16340,Hypno,B2b,29,U,normal,16340,10016340,cPK_10_016340_00_SLEEPER_U.webp
Pokemon,16350,Mew,B2b,30,R,normal,16350,10016350,cPK_10_016350_00_MEW_R.webp
Pokemon,16360,Spoink,B2b,31,C,normal,16360,10016360,cPK_10_016360_00_BANEBOO_C.webp
Pokemon,16370,Grumpig,B2b,32,U,normal,16370,10016370,cPK_10_016370_00_BOOPIG_U.webp
Pokemon,16380,Diglett,B2b,33,C,normal,16380,10016380,cPK_10_016380_00_DIGDA_C.webp
Pokemon,16390,Dugtrio,B2b,34,U,normal,16390,10016390,cPK_10_016390_00_DUGTRIO_U.webp
Pokemon,16400,Groudon,B2b,35,R,normal,16400,10016400,cPK_10_016400_00_GROUDON_R.webp
Pokemon,16410,Hawlucha,B2b,36,C,normal,16410,10016410,cPK_10_016410_00_LUCHABULL_C.webp
Pokemon,16420,Haunter,B2b,38,U,normal,16420,10016420,cPK_10_016420_00_GHOST_U.webp
Pokemon,16430,Mega Gengar ex,B2b,39,RR,normal,16430,10016430,cPK_10_016430_00_MEGAGANGARex_RR.webp
Pokemon,16440,Darkrai,B2b,40,R,normal,16440,10016440,cPK_10_016440_00_DARKRAI_R.webp
Pokemon,16450,Trubbish,B2b,41,C,normal,16450,10016450,cPK_10_016450_00_YABUKURON_C.webp
Pokemon,16460,Garbodor,B2b,42,C,normal,16460,10016460,cPK_10_016460_00_DUSTDAS_C.webp
